,batch,grao,temp_amb,umid_amb,peso,timex,temp2,charge_bt_modificado,massa_grao,categoria_massa
1324,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",105.76724015,91.76850291,218.922561,2000,Acima de 2000
1325,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",107.7665777,92.38812007,218.922561,2000,Acima de 2000
1326,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",109.7676291,93.08353739,218.922561,2000,Acima de 2000
1327,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",111.7669935,93.91902285,218.922561,2000,Acima de 2000
1328,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",113.76664655,94.6860414,218.922561,2000,Acima de 2000
1329,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",115.7670185,95.48357269,218.922561,2000,Acima de 2000
1330,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",117.7668522,96.24823477,218.922561,2000,Acima de 2000
1331,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",119.766483,96.97963457,218.922561,2000,Acima de 2000
1332,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",121.76752485,97.76724213,218.922561,2000,Acima de 2000
1333,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",123.7668601,98.52297178,218.922561,2000,Acima de 2000
1334,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",125.76765995,99.32122799,218.922561,2000,Acima de 2000
1335,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",127.76705125,100.1304801,218.922561,2000,Acima de 2000
1336,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",129.76666305,100.87131424,218.922561,2000,Acima de 2000
1337,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",131.76745155,101.69074681,218.922561,2000,Acima de 2000
1338,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",133.7672788,102.52583343,218.922561,2000,Acima de 2000
1339,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",135.7671772,103.31274053,218.922561,2000,Acima de 2000
1340,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",139.7670263,104.80340867,218.922561,2000,Acima de 2000
1341,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",141.7672364,105.57533365,218.922561,2000,Acima de 2000
1342,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",143.7666719,106.41251974,218.922561,2000,Acima de 2000
1343,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",145.76749055,107.24429734,218.922561,2000,Acima de 2000
1344,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",147.76710135,108.01821758,218.922561,2000,Acima de 2000
1345,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",149.7674608,108.868126,218.922561,2000,Acima de 2000
1346,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",151.766509,109.61147918,218.922561,2000,Acima de 2000
1347,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",153.7666094,110.38464785,218.922561,2000,Acima de 2000
1348,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",155.76744235,111.17577465,218.922561,2000,Acima de 2000
1349,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",157.7668723,111.88371778,218.922561,2000,Acima de 2000
1350,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",159.767402,112.65188373,218.922561,2000,Acima de 2000
1351,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",161.7659907,113.343784,218.922561,2000,Acima de 2000
1352,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",163.7668149,114.10323645,218.922561,2000,Acima de 2000
1353,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",165.7665516,114.90406722,218.922561,2000,Acima de 2000
1354,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",167.76651085,115.73234933,218.922561,2000,Acima de 2000
1355,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",169.7675717,116.53502016,218.922561,2000,Acima de 2000
1356,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",171.7677985,117.19418905,218.922561,2000,Acima de 2000
1357,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",173.7660273,117.90253151,218.922561,2000,Acima de 2000
1358,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",175.7671549,118.61386261,218.922561,2000,Acima de 2000
1359,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",177.76639985,119.36745245,218.922561,2000,Acima de 2000
1360,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",179.76665865,120.09489683,218.922561,2000,Acima de 2000
1361,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",181.76670025,120.84519212,218.922561,2000,Acima de 2000
1362,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",183.76671205,121.55773478,218.922561,2000,Acima de 2000
1363,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",185.76655765,122.23837361,218.922561,2000,Acima de 2000
1364,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",187.76684995,122.91138915,218.922561,2000,Acima de 2000
1365,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",189.76664985,123.61286926,218.922561,2000,Acima de 2000
1366,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",191.76654485,124.29355592,218.922561,2000,Acima de 2000
1367,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",193.76634525,124.93593993,218.922561,2000,Acima de 2000
1368,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",195.76699045,125.62472601,218.922561,2000,Acima de 2000
1369,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",197.767748,126.39180082,218.922561,2000,Acima de 2000
1370,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",199.76682115,127.10437134,218.922561,2000,Acima de 2000
1371,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",201.7664298,127.79657732,218.922561,2000,Acima de 2000
1372,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",203.7677647,128.43644321,218.922561,2000,Acima de 2000
1373,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",205.7674031,129.14760183,218.922561,2000,Acima de 2000
1374,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",207.76718585,129.86358142,218.922561,2000,Acima de 2000
1375,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",209.76701755,130.54809777,218.922561,2000,Acima de 2000
1376,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",211.76682475,131.19617176,218.922561,2000,Acima de 2000
1377,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",213.7668588,131.854325,218.922561,2000,Acima de 2000
1378,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",215.76738055,132.50838487,218.922561,2000,Acima de 2000
1379,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",217.7669558,133.14526027,218.922561,2000,Acima de 2000
1380,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",219.7667423,133.78075687,218.922561,2000,Acima de 2000
1381,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",221.7670336,134.40411349,218.922561,2000,Acima de 2000
1382,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",223.7660932,135.08455358,218.922561,2000,Acima de 2000
1383,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",225.7663516,135.64805006,218.922561,2000,Acima de 2000
1384,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",227.7676257,136.28010641,218.922561,2000,Acima de 2000
1385,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",229.76699675,136.8942393,218.922561,2000,Acima de 2000
1386,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",231.766154,137.53491121,218.922561,2000,Acima de 2000
1387,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",233.76613825,138.2170544,218.922561,2000,Acima de 2000
1388,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",235.76711185,138.90396912,218.922561,2000,Acima de 2000
1389,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",237.7666383,139.50701621,218.922561,2000,Acima de 2000
1390,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",239.7668175,140.12628441,218.922561,2000,Acima de 2000
1391,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",241.7666295,140.7383799,218.922561,2000,Acima de 2000
1392,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",243.7673211,141.36485968,218.922561,2000,Acima de 2000
1393,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",245.76745055,141.9829461,218.922561,2000,Acima de 2000
1394,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",247.7665315,142.54341363,218.922561,2000,Acima de 2000
1395,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",249.7661852,143.03763881,218.922561,2000,Acima de 2000
1396,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",251.76702185,143.70706151,218.922561,2000,Acima de 2000
1397,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",253.76752115,144.27291559,218.922561,2000,Acima de 2000
1398,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",255.76605715,144.86761594,218.922561,2000,Acima de 2000
1399,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",257.7672235,145.44649817,218.922561,2000,Acima de 2000
1400,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",259.76648625,146.02281088,218.922561,2000,Acima de 2000
1401,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",261.76716975,146.57397373,218.922561,2000,Acima de 2000
1402,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",263.7660768,147.12217,218.922561,2000,Acima de 2000
1403,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",265.76793465,147.6917194,218.922561,2000,Acima de 2000
1404,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",267.76695545,148.24555443,218.922561,2000,Acima de 2000
1405,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",269.76633805,148.8336277,218.922561,2000,Acima de 2000
1406,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",271.7668669,149.45039239,218.922561,2000,Acima de 2000
1407,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",273.76675515,150.04657415,218.922561,2000,Acima de 2000
1408,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",275.7667332,150.60470257,218.922561,2000,Acima de 2000
1409,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",277.76688305,151.19693289,218.922561,2000,Acima de 2000
1410,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",279.76670955,151.71122958,218.922561,2000,Acima de 2000
1411,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",281.76676295,152.25573808,218.922561,2000,Acima de 2000
1412,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",283.767175,152.83525848,218.922561,2000,Acima de 2000
1413,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",285.76738455,153.42473091,218.922561,2000,Acima de 2000
1414,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",287.76689275,153.91945819,218.922561,2000,Acima de 2000
1415,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",289.7671338,154.40811154,218.922561,2000,Acima de 2000
1416,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",291.7663645,154.95522215,218.922561,2000,Acima de 2000
1417,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",293.76744645,155.50088271,218.922561,2000,Acima de 2000
1418,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",295.76628315,156.10261563,218.922561,2000,Acima de 2000
1419,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",297.76721805,156.6801779,218.922561,2000,Acima de 2000
1420,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",299.7662769,157.0981382,218.922561,2000,Acima de 2000
1421,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",301.76732165,157.6599101,218.922561,2000,Acima de 2000
1422,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",303.76715375,158.1734264,218.922561,2000,Acima de 2000
1423,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",305.766263,158.74617815,218.922561,2000,Acima de 2000
1424,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",307.76671695,159.22209613,218.922561,2000,Acima de 2000
1425,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",309.7675159,159.7547107,218.922561,2000,Acima de 2000
1426,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",311.76792905,160.18785875,218.922561,2000,Acima de 2000
1427,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",315.76688585,161.20614611,218.922561,2000,Acima de 2000
1428,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",317.7668677,161.72355016,218.922561,2000,Acima de 2000
1429,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",319.76650015,162.23326492,218.922561,2000,Acima de 2000
1430,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",321.7677792,162.70371933,218.922561,2000,Acima de 2000
1431,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",323.76627145,163.23677986,218.922561,2000,Acima de 2000
1432,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",325.76623665,163.70991013,218.922561,2000,Acima de 2000
1433,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",327.76656055,164.23772066,218.922561,2000,Acima de 2000
1434,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",329.76632125,164.77385604,218.922561,2000,Acima de 2000
1435,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",331.7672819,165.21809232,218.922561,2000,Acima de 2000
1436,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",333.7664631,165.68629692,218.922561,2000,Acima de 2000
1437,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",335.7668142,166.23922205,218.922561,2000,Acima de 2000
1438,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",337.76656955,166.70608802,218.922561,2000,Acima de 2000
1439,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",339.7683332,167.16732685,218.922561,2000,Acima de 2000
1440,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",341.76702895,167.66053064,218.922561,2000,Acima de 2000
1441,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",343.76608105,168.07407799,218.922561,2000,Acima de 2000
1442,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",345.76766975,168.52374917,218.922561,2000,Acima de 2000
1443,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",347.7675869,168.99537882,218.922561,2000,Acima de 2000
1444,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",349.766956,169.44287866,218.922561,2000,Acima de 2000
1445,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",351.76597585,169.94434825,218.922561,2000,Acima de 2000
1446,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",353.7663618,170.43673266,218.922561,2000,Acima de 2000
1447,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",355.7673613,170.91669524,218.922561,2000,Acima de 2000
1448,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",357.76622235,171.32745179,218.922561,2000,Acima de 2000
1449,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",359.76724825,171.80203005,218.922561,2000,Acima de 2000
1450,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",361.7665955,172.2249988,218.922561,2000,Acima de 2000
1451,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",363.767059,172.66696125,218.922561,2000,Acima de 2000
1452,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",365.76661145,173.18265322,218.922561,2000,Acima de 2000
1453,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",367.7669682,173.73799094,218.922561,2000,Acima de 2000
1454,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",369.7667542,174.23054824,218.922561,2000,Acima de 2000
1455,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",371.76728025,174.68071425,218.922561,2000,Acima de 2000
1456,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",373.7672617,175.16957639,218.922561,2000,Acima de 2000
1457,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",375.76631155,175.657268,218.922561,2000,Acima de 2000
1458,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",377.76636135,176.09836955,218.922561,2000,Acima de 2000
1459,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",379.7658104,176.57904049,218.922561,2000,Acima de 2000
1460,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",381.76692095,177.00392427,218.922561,2000,Acima de 2000
1461,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",383.76751575,177.50199135,218.922561,2000,Acima de 2000
1462,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",385.76659665,177.89122552,218.922561,2000,Acima de 2000
1463,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",387.7668281,178.31409877,218.922561,2000,Acima de 2000
1464,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",391.76751165,179.16350542,218.922561,2000,Acima de 2000
1465,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",393.76660795,179.61555574,218.922561,2000,Acima de 2000
1466,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",395.76656545,179.9759173,218.922561,2000,Acima de 2000
1467,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",397.76677555,180.31011171,218.922561,2000,Acima de 2000
1468,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",401.7665719,181.2151158,218.922561,2000,Acima de 2000
1469,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",403.7673661,181.65361297,218.922561,2000,Acima de 2000
1470,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",405.7676836,182.03692212,218.922561,2000,Acima de 2000
1471,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",407.76611885,182.4541402,218.922561,2000,Acima de 2000
1472,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",409.7667651,182.85942239,218.922561,2000,Acima de 2000
1473,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",411.7664682,183.31511752,218.922561,2000,Acima de 2000
1474,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",413.76717725,183.74019999,218.922561,2000,Acima de 2000
1475,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",415.76701465,184.13058567,218.922561,2000,Acima de 2000
1476,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",417.7662896,184.44883451,218.922561,2000,Acima de 2000
1477,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",419.76696135,184.84479479,218.922561,2000,Acima de 2000
1478,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",421.7677413,185.26152453,218.922561,2000,Acima de 2000
1479,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",423.7669201,185.59794649,218.922561,2000,Acima de 2000
1480,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",425.76692495,186.01395431,218.922561,2000,Acima de 2000
1481,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",427.7665192,186.38382074,218.922561,2000,Acima de 2000
1482,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",429.766588,186.82521391,218.922561,2000,Acima de 2000
1483,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",431.7662364,187.19361505,218.922561,2000,Acima de 2000
1484,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",433.7673178,187.58737225,218.922561,2000,Acima de 2000
1485,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",435.76677215,187.97064947,218.922561,2000,Acima de 2000
1486,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",437.7674777,188.37785898,218.922561,2000,Acima de 2000
1487,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",439.76662105,188.74976904,218.922561,2000,Acima de 2000
1488,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",441.76745635,189.16965825,218.922561,2000,Acima de 2000
1489,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",443.76664545,189.55895426,218.922561,2000,Acima de 2000
1490,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",445.766934,190.02929386,218.922561,2000,Acima de 2000
1491,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",447.76716925,190.44022456,218.922561,2000,Acima de 2000
1492,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",449.7663876,190.76739821,218.922561,2000,Acima de 2000
1493,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",451.7665984,191.19607231,218.922561,2000,Acima de 2000
1494,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",453.7663529,191.56459232,218.922561,2000,Acima de 2000
1495,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",455.76745965,191.96540338,218.922561,2000,Acima de 2000
1496,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",457.76622995,192.3472933,218.922561,2000,Acima de 2000
1497,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",459.7674864,192.64322882,218.922561,2000,Acima de 2000
1498,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",461.76677055,192.94603655,218.922561,2000,Acima de 2000
1499,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",463.76691615,193.23946137,218.922561,2000,Acima de 2000
1500,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",465.76626785,193.54937849,218.922561,2000,Acima de 2000
1501,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",467.76708945,193.82073483,218.922561,2000,Acima de 2000
1502,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",469.7674163,194.11379308,218.922561,2000,Acima de 2000
1503,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",471.76689635,194.32404264,218.922561,2000,Acima de 2000
1504,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",473.76968315,194.57983538,218.922561,2000,Acima de 2000
1505,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",475.7681042,194.75803436,218.922561,2000,Acima de 2000
1506,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",477.7677253,194.93092671,218.922561,2000,Acima de 2000
1507,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",479.76727515,195.22377305,218.922561,2000,Acima de 2000
1508,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",481.7665704,195.4915611,218.922561,2000,Acima de 2000
1509,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",483.76631565,195.69281304,218.922561,2000,Acima de 2000
1510,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",485.7672587,195.87097723,218.922561,2000,Acima de 2000
1511,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",489.7669844,196.3455,218.922561,2000,Acima de 2000
1512,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",491.7674693,196.51852716,218.922561,2000,Acima de 2000
1513,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",493.7661233,196.74290308,218.922561,2000,Acima de 2000
1514,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",495.7662092,196.99404296,218.922561,2000,Acima de 2000
1515,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",497.76662495,197.19628632,218.922561,2000,Acima de 2000
1516,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",499.76730165,197.43902828,218.922561,2000,Acima de 2000
1517,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",501.7678123,197.70272647,218.922561,2000,Acima de 2000
1518,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",503.7669229,197.93009988,218.922561,2000,Acima de 2000
1519,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",505.76729095,198.1976269,218.922561,2000,Acima de 2000
1520,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",507.76741315,198.49964898,218.922561,2000,Acima de 2000
1521,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",511.7674188,198.94565566,218.922561,2000,Acima de 2000
1522,5,cafe_saulo_especial,29.9,0.64,"[2000.0, 1709.0, 'g']",513.76774845,199.20422052,218.922561,2000,Acima de 2000
